Date,Company,Ticker Symbol,Currency,Open,High,Low,Close,Adj Close,Volume
2000-07-01,Take-Two Interactive,TTWO,USD,8.125,8.791666984558105,6.083333015441895,6.625,6.624590873718262,12912000
2000-07-01,Nintendo,NTDOY,USD,4.275000095367432,4.675000190734863,3.700000047683716,4.175000190734863,3.966898441314697,17629500
2000-07-01,NetEase Games,NTES,USD,0.612500011920929,0.7562500238418579,0.2374999970197677,0.3031249940395355,0.2450430244207382,112174000
2000-08-01,Electronic Arts,EA,USD,21.84375,27.12109375,19.5,26.984375,26.39275360107422,73921600
2000-08-01,Microsoft Gaming,MSFT,USD,34.96875,37.4375,34.0625,34.90625,21.52297592163086,1219399800
2000-08-01,Sony Interactive Entertainment,SONY,JPY,18.5,23.100000381469727,18.112499237060547,22.850000381469727,13.139866828918455,31862500
2000-08-01,Take-Two Interactive,TTWO,USD,6.5,9.708333015441896,6.0,9.239583015441896,9.239012718200684,15324600
2000-08-01,Nintendo,NTDOY,USD,4.099999904632568,4.800000190734863,3.799999952316284,4.349999904632568,4.133175373077393,3488500
2000-08-01,NetEase Games,NTES,USD,0.3187499940395355,0.3828130066394806,0.2437500059604644,0.3812499940395355,0.3081984221935272,57758000
2000-09-01,Electronic Arts,EA,USD,27.49609375,27.5,20.75,24.6875,24.14623641967773,75545200
2000-09-01,Microsoft Gaming,MSFT,USD,35.0,36.03125,29.3125,30.15625,18.59416007995605,1425533800
2000-09-01,Sony Interactive Entertainment,SONY,JPY,22.899999618530277,23.262500762939453,18.8125,20.1875,11.608798027038574,40809500
2000-09-01,Take-Two Interactive,TTWO,USD,9.291666984558104,11.0,6.958333015441895,8.375,8.374483108520508,17176050
2000-09-01,Nintendo,NTDOY,USD,4.400000095367432,4.75,3.950000047683716,4.574999809265137,4.346960067749023,2951000
2000-09-01,NetEase Games,NTES,USD,0.3781250119209289,0.387499988079071,0.2687500119209289,0.2718749940395355,0.2197808623313903,19924000
2000-10-01,Electronic Arts,EA,USD,24.6875,28.96875,19.96875,25.0,24.45189094543457,75112200
2000-10-01,Microsoft Gaming,MSFT,USD,30.25,35.0625,24.21875,34.4375,21.23395538330078,2469415600
2000-10-01,Sony Interactive Entertainment,SONY,JPY,20.1875,20.1875,16.225000381469727,16.600000381469727,9.597552299499512,45099500
2000-10-01,Take-Two Interactive,TTWO,USD,8.270833015441895,9.041666984558104,6.958333015441895,8.291666984558105,8.291154861450195,8119500
2000-10-01,Nintendo,NTDOY,USD,4.699999809265137,4.699999809265137,3.900000095367432,4.175000190734863,3.966898441314697,2522000
2000-10-01,NetEase Games,NTES,USD,0.2687500119209289,0.2718749940395355,0.1624999940395355,0.1749999970197677,0.1414680629968643,33398000
2000-11-01,Microsoft Gaming,MSFT,USD,34.25,36.1875,28.5,28.6875,17.68853759765625,1983462600
2000-11-01,Electronic Arts,EA,USD,24.75,25.0,17.28125,17.84375,17.452533721923828,76111600
2000-11-01,Sony Interactive Entertainment,SONY,JPY,16.850000381469727,17.712499618530273,14.412500381469728,14.899999618530272,8.614672660827637,41265000
2000-11-01,Take-Two Interactive,TTWO,USD,8.041666984558105,8.666666984558105,5.6041669845581055,6.458333015441895,6.457934379577637,9850050
2000-11-01,Nintendo,NTDOY,USD,4.0,4.625,3.299999952316284,3.674999952316284,3.4918205738067627,3392000
2000-11-01,NetEase Games,NTES,USD,0.186719000339508,0.2578130066394806,0.1624999940395355,0.1749999970197677,0.1414680629968643,23268000
2000-12-01,Electronic Arts,EA,USD,18.25,22.75,16.875,21.3125,20.845239639282227,85536600
2000-12-01,Microsoft Gaming,MSFT,USD,29.03125,30.3125,20.15625,21.6875,13.372380256652832,2056668200
2000-12-01,Sony Interactive Entertainment,SONY,JPY,15.0,16.387500762939453,13.399999618530272,13.899999618530272,8.036505699157715,35456500
2000-12-01,Take-Two Interactive,TTWO,USD,6.5,7.7916669845581055,5.833333015441895,7.6666669845581055,7.66619348526001,8434500
2000-12-01,Nintendo,NTDOY,USD,3.724999904632568,4.125,3.5,3.799999952316284,3.6105899810791016,2893500
2000-12-01,NetEase Games,NTES,USD,0.1687500029802322,0.3000000119209289,0.1375000029802322,0.1531250029802322,0.1237845942378044,18718000
2001-01-01,Electronic Arts,EA,USD,21.84375,24.15625,17.25,22.90625,22.40404319763184,120848800
2001-01-01,Microsoft Gaming,MSFT,USD,22.0625,32.375,21.4375,30.53125,18.825382232666016,2005531200
2001-01-01,Sony Interactive Entertainment,SONY,JPY,13.850000381469728,15.675000190734863,13.475000381469728,14.710000038146973,8.5048189163208,43559000
2001-01-01,Take-Two Interactive,TTWO,USD,7.6979169845581055,8.958333015441895,6.75,8.125,8.12449836730957,19509300
2001-01-01,Nintendo,NTDOY,USD,3.900000095367432,4.300000190734863,3.400000095367432,4.125,3.919390201568604,3105000
2001-01-01,NetEase Games,NTES,USD,0.15625,0.1640630066394806,0.09375,0.1124999970197677,0.090943768620491,74044000
2001-02-01,Electronic Arts,EA,USD,23.1875,27.28125,22.25,25.0,24.45189094543457,96240000
2001-02-01,Microsoft Gaming,MSFT,USD,30.40625,32.53125,26.9375,29.5,18.18951797485352,1536895600
2001-02-01,Sony Interactive Entertainment,SONY,JPY,14.68000030517578,14.838000297546388,13.85200023651123,14.302000045776367,8.268926620483398,28254000
2001-02-01,Take-Two Interactive,TTWO,USD,8.208333015441895,8.916666984558105,7.0416669845581055,7.6666669845581055,7.66619348526001,12561300
2001-02-01,Nintendo,NTDOY,USD,4.150000095367432,4.387499809265137,3.924999952316284,4.140625,3.934236288070679,2543500
2001-02-01,NetEase Games,NTES,USD,0.1148440018296241,0.1156250014901161,0.0874999985098838,0.0968749970197677,0.0783127173781395,21152000
2001-03-01,Electronic Arts,EA,USD,24.65625,28.40625,22.78125,27.125,26.53029441833496,131676200
2001-03-01,Microsoft Gaming,MSFT,USD,29.28125,30.5625,24.875,27.34375,16.8599853515625,1895349800
2001-03-01,Take-Two Interactive,TTWO,USD,7.5833330154418945,9.75,6.958333015441895,9.510416984558104,9.5098295211792,24271200
2001-03-01,Sony Interactive Entertainment,SONY,JPY,14.010000228881836,15.520000457763672,13.079999923706056,14.449999809265137,8.354497909545898,41838500
2001-03-01,Nintendo,NTDOY,USD,4.040625095367432,4.5,3.724999904632568,4.150000095367432,3.9431447982788086,4299000
2001-03-01,NetEase Games,NTES,USD,0.09375,0.1000000014901161,0.050000000745058,0.0593749992549419,0.0479981154203414,13490000
2001-04-01,Electronic Arts,EA,USD,27.0,30.850000381469727,22.65625,28.309999465942383,27.68931579589844,168538000
2001-04-01,Microsoft Gaming,MSFT,USD,27.40625,35.54999923706055,25.53125,33.875,20.887121200561523,2075807000
2001-04-01,Take-Two Interactive,TTWO,USD,9.458333015441896,9.633333206176758,7.25,9.293333053588867,9.29275894165039,23342850
2001-04-01,Sony Interactive Entertainment,SONY,JPY,14.0,15.600000381469728,13.484000205993652,15.329999923706056,8.924966812133789,35803500
2001-04-01,Nintendo,NTDOY,USD,4.074999809265137,4.474999904632568,3.7799999713897705,4.010000228881836,3.8101227283477774,4763500
2001-04-01,NetEase Games,NTES,USD,0.061719000339508,0.0974999964237213,0.0560000017285347,0.0850000008940696,0.0687130764126777,19384000
2001-05-01,Electronic Arts,EA,USD,28.299999237060547,31.875,25.625,29.44499969482422,28.799428939819336,140770800
2001-05-01,Microsoft Gaming,MSFT,USD,33.83000183105469,36.07500076293945,33.625,34.59000015258789,21.327985763549805,1777305800
2001-05-01,Take-Two Interactive,TTWO,USD,9.520000457763672,14.606666564941406,9.373332977294922,13.84000015258789,13.83914566040039,61543200
2001-05-01,Sony Interactive Entertainment,SONY,JPY,15.399999618530272,17.149999618530273,15.300000190734863,15.619999885559082,9.09379768371582,44795500
2001-05-01,Nintendo,NTDOY,USD,4.179999828338623,4.949999809265137,3.9700000286102295,4.840000152587891,4.598751544952393,6405500
2001-05-01,NetEase Games,NTES,USD,0.0850000008940696,0.1000000014901161,0.0599999986588954,0.096000000834465,0.0776053518056869,25608000
2001-06-01,Electronic Arts,EA,USD,29.5049991607666,31.38500022888184,26.059999465942383,28.950000762939453,28.315282821655277,97134800
2001-06-01,Microsoft Gaming,MSFT,USD,34.79999923706055,38.07500076293945,33.005001068115234,36.5,22.50568199157715,1449177800
2001-06-01,Take-Two Interactive,TTWO,USD,14.0,16.333332061767578,11.146666526794434,12.366666793823242,12.3659029006958,51040200
2001-06-01,Sony Interactive Entertainment,SONY,JPY,15.619999885559082,15.920000076293944,13.029999732971191,13.15999984741211,7.661612510681152,173167500
2001-06-01,Nintendo,NTDOY,USD,4.72599983215332,5.039999961853027,3.900000095367432,4.699999809265137,4.465729713439941,6973000
2001-06-01,NetEase Games,NTES,USD,0.0984999984502792,0.1225000023841857,0.0579999983310699,0.0680000036954879,0.0549704693257808,35352000
2001-07-01,Electronic Arts,EA,USD,28.674999237060547,30.540000915527344,25.274999618530277,28.459999084472656,27.836021423339844,122646600
2001-07-01,Microsoft Gaming,MSFT,USD,36.025001525878906,36.57500076293945,32.099998474121094,33.095001220703125,20.406179428100582,1455201000
2001-07-01,Take-Two Interactive,TTWO,USD,12.606666564941406,14.313332557678224,10.853333473205566,13.239999771118164,13.239182472229004,56296650
2001-07-01,Sony Interactive Entertainment,SONY,JPY,13.18000030517578,13.199999809265137,9.25,9.904000282287598,5.766005516052246,59644000
2001-07-01,Nintendo,NTDOY,USD,4.650000095367432,4.940000057220459,4.300000190734863,4.340000152587891,4.123674392700195,4125000
2001-07-01,NetEase Games,NTES,USD,0.067500002682209,0.0775000005960464,0.0254999995231628,0.0425000004470348,0.0343565382063388,62808000
2001-08-01,Electronic Arts,EA,USD,28.84000015258789,30.049999237060547,27.44499969482422,28.854999542236328,28.22236633300781,77812400
2001-08-01,Microsoft Gaming,MSFT,USD,33.400001525878906,33.77000045776367,28.149999618530277,28.524999618530277,17.588342666625977,1153896400
2001-08-01,Take-Two Interactive,TTWO,USD,13.233332633972168,14.41333293914795,10.34000015258789,11.06666660308838,11.065982818603516,82091400
2001-08-01,Sony Interactive Entertainment,SONY,JPY,9.979999542236328,10.543999671936035,8.899999618530273,8.979999542236328,5.228060722351074,33675500
2001-08-01,Nintendo,NTDOY,USD,4.320000171661377,4.550000190734863,3.75,3.900000095367432,3.7056052684783936,4449000
2001-08-01,NetEase Games,NTES,USD,0.0430000014603138,0.0460000000894069,0.0274999998509883,0.0320000015199184,0.0258684512227773,8876000
2001-09-01,Electronic Arts,EA,USD,28.864999771118164,30.200000762939453,20.4950008392334,22.834999084472656,22.334348678588867,141659400
2001-09-01,Microsoft Gaming,MSFT,USD,28.59499931335449,29.540000915527344,23.75,25.584999084472656,15.775555610656738,1510824400
2001-09-01,Take-Two Interactive,TTWO,USD,10.84000015258789,10.93333339691162,4.513332843780518,4.7133331298828125,4.713042259216309,76320900
2001-09-01,Sony Interactive Entertainment,SONY,JPY,8.800000190734863,8.937999725341797,6.604000091552734,6.639999866485596,3.865737438201904,44302000
2001-09-01,Nintendo,NTDOY,USD,3.950000047683716,4.059999942779541,2.5999999046325684,3.5299999713897705,3.354048490524292,39859500
2001-09-01,NetEase Games,NTES,USD,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0258684512227773,0
2001-10-01,Electronic Arts,EA,USD,22.565000534057617,28.875,20.600000381469727,25.729999542236328,25.16588020324707,160399800
2001-10-01,Microsoft Gaming,MSFT,USD,25.46999931335449,31.815000534057617,25.20499992370605,29.075000762939453,17.92747688293457,1750891000
2001-10-01,Take-Two Interactive,TTWO,USD,4.726666927337647,9.626667022705078,4.293333053588867,9.286666870117188,9.286093711853027,41682150
2001-10-01,Sony Interactive Entertainment,SONY,JPY,6.739999771118164,8.5,6.559999942779541,7.639999866485596,4.507917404174805,55415500
2001-10-01,Nintendo,NTDOY,USD,3.549999952316284,4.150000095367432,3.450000047683716,3.819999933242798,3.6435046195983887,1600000
2001-10-01,NetEase Games,NTES,USD,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0258684512227773,0
2001-11-01,Electronic Arts,EA,USD,26.084999084472656,30.399999618530277,24.88999938964844,30.229999542236328,29.567218780517575,136764800
2001-11-01,Microsoft Gaming,MSFT,USD,30.040000915527344,34.16999816894531,29.799999237060547,32.10499954223633,19.795751571655277,1330968600
2001-11-01,Take-Two Interactive,TTWO,USD,9.399999618530272,10.713333129882812,8.446666717529297,9.293333053588867,9.29275894165039,41096400
2001-11-01,Sony Interactive Entertainment,SONY,JPY,7.659999847412109,9.770000457763672,7.581999778747559,9.539999961853027,5.628995418548584,45034000
2001-11-01,Nintendo,NTDOY,USD,3.859999895095825,4.579999923706055,3.819999933242798,4.320000171661377,4.12040376663208,7466500
2001-11-01,NetEase Games,NTES,USD,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0258684512227773,0
2001-12-01,Electronic Arts,EA,USD,29.924999237060547,33.459999084472656,29.2549991607666,29.975000381469727,29.31781005859375,117912400
2001-12-01,Microsoft Gaming,MSFT,USD,31.915000915527344,34.94499969482422,31.899999618530277,33.125,20.42467498779297,977089000
2001-12-01,Take-Two Interactive,TTWO,USD,9.313332557678224,11.699999809265137,6.199999809265137,10.779999732971191,10.77933406829834,109509150
2001-12-01,Sony Interactive Entertainment,SONY,JPY,9.239999771118164,10.050000190734863,8.633999824523926,9.020000457763672,5.3221755027771,36192000
2001-12-01,Nintendo,NTDOY,USD,4.300000190734863,4.75,4.050000190734863,4.300000190734863,4.101327419281006,1663500
2001-12-01,NetEase Games,NTES,USD,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0258684512227773,0
2002-01-01,Electronic Arts,EA,USD,30.2450008392334,31.850000381469727,26.13500022888184,26.53499984741211,25.953229904174805,154359600
2002-01-01,Microsoft Gaming,MSFT,USD,33.32500076293945,35.310001373291016,30.665000915527344,31.854999542236328,19.641599655151367,1360115800
2002-01-01,Take-Two Interactive,TTWO,USD,10.833333015441896,13.0,10.56666660308838,12.373332977294922,12.37256908416748,29821200
2002-01-01,Sony Interactive Entertainment,SONY,JPY,9.06999969482422,9.935999870300291,8.550000190734863,8.95199966430664,5.282052040100098,41855500
2002-01-01,Nintendo,NTDOY,USD,4.300000190734863,4.46999979019165,3.171999931335449,3.6480000019073486,3.4794511795043945,8245000
2002-01-01,NetEase Games,NTES,USD,0.0375000014901161,0.0734999999403953,0.0375000014901161,0.0410000011324882,0.0331439599394798,13636000
2002-02-01,Electronic Arts,EA,USD,26.475000381469727,28.450000762939453,25.25,26.90999984741211,26.32001304626465,115497800
2002-02-01,Microsoft Gaming,MSFT,USD,32.07500076293945,32.25,28.575000762939453,29.170000076293945,17.986034393310547,1131159200
2002-02-01,Take-Two Interactive,TTWO,USD,12.373332977294922,12.619999885559082,9.333333015441896,12.420000076293944,12.419233322143556,48628200
2002-02-01,Sony Interactive Entertainment,SONY,JPY,8.699999809265137,9.56999969482422,8.119999885559082,9.239999771118164,5.451982975006104,25115500
2002-02-01,Nintendo,NTDOY,USD,3.3499999046325684,3.880000114440918,3.319999933242798,3.660000085830689,3.490896701812744,3102500
2002-02-01,NetEase Games,NTES,USD,0.0414999984204769,0.050000000745058,0.0324999988079071,0.0425000004470348,0.0343565382063388,13688000
2002-03-01,Electronic Arts,EA,USD,26.959999084472656,31.299999237060547,26.924999237060547,30.399999618530277,29.733491897583008,90211200
2002-03-01,Microsoft Gaming,MSFT,USD,29.524999618530277,32.5,29.155000686645508,30.155000686645508,18.59339714050293,1073244200
2002-03-01,Take-Two Interactive,TTWO,USD,12.233332633972168,15.800000190734863,11.91333293914795,13.399999618530272,13.399171829223633,40885200
2002-03-01,Sony Interactive Entertainment,SONY,JPY,9.437999725341797,11.420000076293944,9.43000030517578,10.34000015258789,6.101029396057129,37968000
2002-03-01,Nintendo,NTDOY,USD,3.660000085830689,5.03000020980835,3.5999999046325684,3.640000104904175,3.4718210697174072,7865500
2002-03-01,NetEase Games,NTES,USD,0.0425000004470348,0.0434999987483024,0.0324999988079071,0.0375000014901161,0.0303145963698625,6928000
2002-04-01,Electronic Arts,EA,USD,30.174999237060547,31.9950008392334,28.25,29.524999618530277,28.8776798248291,113038200
2002-04-01,Take-Two Interactive,TTWO,USD,13.353333473205566,17.933332443237305,12.91333293914795,16.733333587646484,16.7322998046875,28473000
2002-04-01,Microsoft Gaming,MSFT,USD,29.915000915527344,30.200000762939453,25.71999931335449,26.1299991607666,16.111589431762695,1417479400
2002-04-01,Sony Interactive Entertainment,SONY,JPY,10.095999717712402,11.288000106811523,10.050000190734863,10.84000015258789,6.430191993713379,27620000
2002-04-01,Nintendo,NTDOY,USD,3.5799999237060547,3.950000047683716,3.3299999237060547,3.470000028610229,3.319386482238769,2750500
2002-04-01,NetEase Games,NTES,USD,0.0375000014901161,0.0549999997019767,0.033500000834465,0.0535000003874301,0.0432488247752189,52088000
2002-05-01,Electronic Arts,EA,USD,29.51000022888184,32.494998931884766,26.7450008392334,32.0,31.298412322998047,170329000
2002-05-01,Take-Two Interactive,TTWO,USD,16.799999237060547,17.666667938232422,15.506667137145996,17.113332748413086,17.112276077270508,29221500
2002-05-01,Microsoft Gaming,MSFT,USD,26.07999992370605,28.21999931335449,24.174999237060547,25.45499992370605,15.695392608642578,1420266200
2002-05-01,Sony Interactive Entertainment,SONY,JPY,10.770000457763672,11.989999771118164,10.529999732971191,11.621999740600586,6.894068241119385,36989500
2002-05-01,Nintendo,NTDOY,USD,3.5,3.7699999809265137,3.400000095367432,3.450000047683716,3.300254821777344,3510000
2002-05-01,NetEase Games,NTES,USD,0.0524999983608722,0.0625,0.050500001758337,0.0590000003576278,0.0476949699223041,15806000
2002-06-01,Electronic Arts,EA,USD,31.950000762939453,33.48500061035156,29.584999084472656,33.025001525878906,32.30093765258789,122640800
2002-06-01,Microsoft Gaming,MSFT,USD,25.4950008392334,28.21999931335449,24.584999084472656,27.350000381469727,16.86384391784668,1834073000
2002-06-01,Take-Two Interactive,TTWO,USD,17.079999923706055,18.03333282470703,11.199999809265137,13.726667404174805,13.72581958770752,46848750
2002-06-01,Sony Interactive Entertainment,SONY,JPY,11.5,11.60200023651123,9.58199977874756,10.619999885559082,6.299689292907715,31785500
2002-06-01,Nintendo,NTDOY,USD,3.5,3.740000009536743,3.180000066757202,3.7300000190734863,3.568101406097412,3679000
2002-06-01,NetEase Games,NTES,USD,0.0590000003576278,0.0785000026226043,0.0560000017285347,0.0700000002980232,0.0565872602164745,17094000
2002-07-01,Electronic Arts,EA,USD,33.040000915527344,33.04499816894531,26.225000381469727,30.09000015258789,29.4302921295166,256077400
2002-07-01,Microsoft Gaming,MSFT,USD,27.059999465942383,27.46500015258789,20.70499992370605,23.989999771118164,14.79209327697754,2432188000
2002-07-01,Take-Two Interactive,TTWO,USD,13.733332633972168,14.359999656677246,10.726667404174805,13.826666831970217,13.825813293457031,25727100
2002-07-01,Sony Interactive Entertainment,SONY,JPY,10.420000076293944,10.697999954223633,8.760000228881836,9.065999984741213,5.377872943878174,44375500
2002-07-01,Nintendo,NTDOY,USD,3.640000104904175,3.690000057220459,2.900000095367432,3.0999999046325684,2.9654459953308105,2427000
2002-07-01,NetEase Games,NTES,USD,0.0740000009536743,0.1019999980926513,0.0700000002980232,0.1019999980926513,0.0824556723237037,17700000
2002-08-01,Electronic Arts,EA,USD,29.975000381469727,33.875,27.420000076293945,31.6299991607666,30.936525344848636,188876400
2002-08-01,Take-Two Interactive,TTWO,USD,13.800000190734863,17.666667938232422,12.90666675567627,16.733333587646484,16.7322998046875,30940200
2002-08-01,Microsoft Gaming,MSFT,USD,23.790000915527344,26.725000381469727,21.899999618530277,24.540000915527344,15.131217002868652,1715757200
2002-08-01,Sony Interactive Entertainment,SONY,JPY,8.949999809265137,9.289999961853027,8.402000427246094,8.70199966430664,5.161950588226318,33451500
2002-08-01,Nintendo,NTDOY,USD,3.0999999046325684,3.25,2.700000047683716,2.950000047683716,2.8219566345214844,1597000
2002-08-01,NetEase Games,NTES,USD,0.1019999980926513,0.1825000047683715,0.0844999998807907,0.1780000030994415,0.1438932865858078,37754000
2002-09-01,Electronic Arts,EA,USD,31.19499969482422,34.5,29.32999992370605,32.97999954223633,32.25693130493164,155028600
2002-09-01,Take-Two Interactive,TTWO,USD,16.886667251586914,19.71999931335449,16.293333053588867,19.333332061767575,19.33213806152344,53224350
2002-09-01,Microsoft Gaming,MSFT,USD,24.26000022888184,25.549999237060547,21.55500030517578,21.8700008392334,13.484908103942873,1695705800
2002-09-01,Sony Interactive Entertainment,SONY,JPY,8.460000038146973,9.03600025177002,8.039999961853027,8.220000267028809,4.876031875610352,34637500
2002-09-01,Nintendo,NTDOY,USD,2.9800000190734863,3.200000047683716,2.799999952316284,2.950000047683716,2.8219566345214844,8350000
2002-09-01,NetEase Games,NTES,USD,0.1735000014305114,0.1770000010728836,0.1500000059604644,0.1675000041723251,0.1354051530361175,21290000
2002-10-01,Electronic Arts,EA,USD,32.619998931884766,36.220001220703125,30.40999984741211,32.560001373291016,31.84613609313965,326665200
2002-10-01,Take-Two Interactive,TTWO,USD,19.100000381469727,20.520000457763672,15.84000015258789,17.18666648864746,17.185606002807617,86111700
2002-10-01,Microsoft Gaming,MSFT,USD,22.15999984741211,27.03499984741211,21.59499931335449,26.73500061035156,16.48464012145996,2475370600
2002-10-01,Sony Interactive Entertainment,SONY,JPY,8.319999694824219,9.16800022125244,7.958000183105469,8.64799976348877,5.1972737312316895,43175500
2002-10-01,Nintendo,NTDOY,USD,2.75,2.799999952316284,2.0820000171661377,2.4200000762939453,2.3286001682281494,5224000
2002-10-01,NetEase Games,NTES,USD,0.1595000028610229,0.2175000011920929,0.0900000035762786,0.1959999948740005,0.1584442704916,43068000
2002-11-01,Electronic Arts,EA,USD,32.4900016784668,34.55500030517578,31.43000030517578,33.93000030517578,33.18610000610352,156465200
2002-11-01,Take-Two Interactive,TTWO,USD,17.126667022705078,20.98666763305664,16.866666793823242,19.953332901000977,19.95210075378418,40549200
2002-11-01,Microsoft Gaming,MSFT,USD,26.21500015258789,29.31999969482422,25.950000762939453,28.84000015258789,17.782562255859375,1555997200
2002-11-01,Sony Interactive Entertainment,SONY,JPY,8.680000305175781,9.156000137329102,8.104000091552734,8.869999885559082,5.330691337585449,39140000
2002-11-01,Nintendo,NTDOY,USD,2.490000009536743,2.700000047683716,2.1600000858306885,2.5999999046325684,2.5018019676208496,6975500
2002-11-01,NetEase Games,NTES,USD,0.1965000033378601,0.5199999809265137,0.1959999948740005,0.4645000100135803,0.3754966855049133,213228000
2002-12-01,Electronic Arts,EA,USD,34.345001220703125,34.72999954223633,24.73500061035156,24.88500022888184,24.339405059814453,259668600
2002-12-01,Microsoft Gaming,MSFT,USD,29.325000762939453,29.479999542236328,25.6299991607666,25.850000381469727,15.938956260681152,1268370200
2002-12-01,Take-Two Interactive,TTWO,USD,20.399999618530277,20.46666717529297,14.119999885559082,15.65999984741211,15.659032821655272,75408900
2002-12-01,Sony Interactive Entertainment,SONY,JPY,8.979999542236328,9.010000228881836,8.175999641418457,8.26200008392334,4.965295791625977,33656500
2002-12-01,Nintendo,NTDOY,USD,2.680000066757202,2.75,2.2100000381469727,2.369999885559082,2.2804884910583496,5536000
2002-12-01,NetEase Games,NTES,USD,0.4749999940395355,0.6869999766349792,0.3824999928474426,0.5724999904632568,0.4628028571605682,212636000
2003-01-01,Electronic Arts,EA,USD,24.989999771118164,27.440000534057617,23.7549991607666,25.88500022888184,25.31747817993164,257699600
2003-01-01,Microsoft Gaming,MSFT,USD,26.149999618530277,28.65999984741211,23.51499938964844,23.729999542236328,14.631772994995115,1718662200
